timestamp,X,Y,Z
1649357638939,-0.699302,1.588535,7.991728
1649357638958,-0.384646,1.819742,7.174281
1649357638977,-0.196511,2.076970,6.636793
1649357638996,-0.051745,2.314159,6.574579
1649357639015,0.070289,2.513959,7.057930
1649357639034,0.088235,2.589333,7.818249
1649357639053,-0.088834,2.551048,8.366505
1649357639072,-0.007478,2.122434,9.155238
1649357639091,0.049950,1.461716,10.403694
1649357639110,0.000897,0.942174,12.104692
1649357639129,-0.277867,1.218844,13.180863
1649357639148,-0.139083,2.093720,12.806387
1649357639167,0.308674,2.812165,10.545170
1649357639186,0.463011,2.399104,8.085049
1649357639205,0.021236,1.714457,8.162815
1649357639224,-0.329611,0.719641,10.747363
1649357639243,-0.064905,0.459721,13.990235
1649357639262,0.201894,0.714856,15.217155
1649357639281,-0.110369,1.028316,13.272090
1649357639300,-0.216850,1.770689,10.250553
1649357639319,0.042772,1.984846,8.046763
1649357639338,0.233001,1.665405,7.408777
1649357639357,0.082253,1.443769,8.040781
1649357639376,-0.160618,1.214058,8.900403
1649357639395,-0.505484,1.151845,9.321838
1649357639414,-0.410967,1.303789,8.981759
1649357639433,-0.136690,1.553839,7.740482
1649357639452,-0.218046,1.975275,6.658328
1649357639471,-0.197707,2.323730,6.256035
1649357639490,-0.366700,2.484049,6.687042
1649357639509,-0.373879,2.529513,7.661519
1649357639528,-0.387039,2.321337,8.795118
1649357639547,-0.665803,2.238785,9.865009
1649357639566,-1.228415,1.875973,10.802398
1649357639585,-1.424926,1.151845,11.866606
1649357639604,-1.145863,1.210469,13.063615
1649357639623,-0.583251,1.613959,13.451551
1649357639642,-0.456431,2.628815,12.517753
1649357639661,-0.987937,3.001198,10.268499
1649357639680,-0.625125,2.565405,8.214561
1649357639699,-0.436092,1.855634,8.231310
1649357639718,-0.629911,1.520340,10.540383
1649357639737,-0.585643,1.617548,12.904492
1649357639756,-0.262313,1.543072,13.156936
1649357639775,-0.075673,1.661815,11.051551
1649357639794,-0.250349,1.706083,8.882457
1649357639813,-0.450449,1.635494,8.137691
1649357639832,-0.580858,1.400699,8.271988
1649357639851,-0.631107,1.176970,8.511271
1649357639870,-0.562912,1.072882,8.621340
1649357639889,-0.671785,1.270290,8.285149
1649357639908,-0.592822,1.636691,7.463812
1649357639927,-0.404985,1.938186,6.566205
1649357639946,-0.318844,2.238785,6.031109
1649357639965,-0.231206,2.513959,6.318248
1649357639984,0.120538,2.621636,7.399206
1649357640003,0.173181,2.594119,8.644072
1649357640022,0.028415,2.413461,9.488140
1649357640041,-0.009870,2.041078,10.181161
1649357640060,0.259322,1.571785,11.190334
1649357640079,0.091825,1.485644,11.987443
1649357640098,-0.137886,1.482054,12.136097
1649357640117,-0.245563,1.757528,12.152847
1649357640136,0.550349,2.518745,11.829517
1649357640155,0.986142,2.651546,10.055538
1649357640174,0.415155,2.426621,8.579466
1649357640193,-0.222832,1.856830,9.369696
1649357640212,-0.497109,1.129113,11.744572
1649357640231,-0.584447,1.473680,13.578371
1649357640250,-0.682553,1.607977,13.235002
1649357640269,-0.529412,1.781456,11.223834
1649357640288,-0.381057,2.051845,9.654441
1649357640307,-0.207278,1.999203,8.758030
1649357640326,0.043968,1.628316,8.384451
1649357640345,0.081057,1.309771,8.427522
1649357640364,-0.048156,1.064507,8.541181
1649357640383,-0.212064,1.376770,8.413164
1649357640402,-0.046959,1.826920,7.722536
1649357640421,0.166002,2.134398,6.738488
1649357640440,0.039182,2.333301,6.297909
1649357640459,-0.164207,2.388336,6.629614
1649357640478,-0.048156,2.639582,7.228119
1649357640497,-0.050548,2.810968,7.573882
1649357640516,-0.263510,2.444567,7.927122
1649357640535,-0.372682,1.808974,9.199506
1649357640554,-0.662214,1.066900,11.044372
1649357640573,-0.566501,1.103989,12.230614
1649357640592,-0.376271,1.887937,12.188740
1649357640611,-0.728016,2.586940,11.740982
1649357640630,-0.894617,3.235694,10.901700
1649357640649,-0.625125,2.809772,8.871689
1649357640668,-0.456431,2.523530,8.403593
1649357640687,-0.701695,1.864009,10.728220
1649357640706,-0.820140,1.747957,13.443176
1649357640725,-0.873081,1.826920,14.181662
1649357640744,-0.559322,1.887937,12.394523
1649357640763,-0.387039,2.092523,10.008878
1649357640782,-0.644267,2.007578,8.743374
1649357640801,-0.719641,1.852045,8.780762
1649357640820,-0.683749,1.695315,9.101400
1649357640839,-0.700499,1.652244,8.823833
1649357640858,-0.759123,1.791028,8.030014
1649357640877,-0.674178,1.965704,7.285547
1649357640896,-0.570090,2.068595,6.740880
1649357640915,-0.458824,2.210071,6.578168
1649357640934,-0.235992,2.360819,6.626025
1649357640953,0.030808,2.462514,7.023233
1649357640972,0.198305,2.454139,7.789535
1649357640991,-0.170190,2.463710,8.819047
1649357641010,-0.212064,2.265106,9.513265
1649357641029,0.090628,2.149951,9.628120
1649357641048,0.054736,1.674976,10.269695
1649357641067,-0.245563,1.105185,12.108281
1649357641086,-0.702892,1.360021,13.413266
1649357641105,-0.424128,2.207678,12.715460
1649357641124,0.514457,2.886342,9.817153
1649357641143,0.479761,2.596512,7.346564
1649357641162,-0.031406,1.769492,7.623234
1649357641181,-0.808176,1.034298,11.248959
1649357641200,-0.510269,1.058525,14.969499
1649357641219,-0.176172,1.373181,15.266209
1649357641238,-0.320040,1.792224,12.053246
1649357641257,-0.388235,2.167000,9.082257
1649357641276,-0.249153,1.913062,8.439486
1649357641295,-0.160618,1.538286,9.326625
1649357641314,0.015254,1.188934,9.783653
1649357641333,0.032004,1.082453,9.290433
1649357641352,-0.060120,1.478465,8.714660
1649357641371,-0.011067,1.707279,8.062317
1649357641390,-0.098405,1.933401,7.532008
1649357641409,0.014058,2.005185,7.078568
1649357641428,0.185145,2.229213,6.965806
1649357641447,0.309871,2.370390,7.661519
1649357641466,0.160020,2.376372,8.590233
1649357641485,-0.264706,2.082952,9.101400
1649357641504,-0.735195,1.753939,9.502497
1649357641523,-1.051346,1.441377,10.508080
1649357641542,-0.672981,1.193719,11.568699
1649357641561,-0.315254,1.429412,11.979069
1649357641580,-0.615554,1.917847,11.378171
1649357641599,-0.694517,2.856432,10.206285
1649357641618,-0.389432,2.944967,8.531610
1649357641637,0.508475,1.909472,7.787142
1649357641656,-0.119940,1.218844,9.358928
1649357641675,-0.699302,0.739980,12.093924
1649357641694,-0.529412,1.424627,13.817952
1649357641713,-0.106780,1.562214,12.945170
1649357641732,0.143270,1.952543,10.445868
1649357641751,0.043968,2.253142,8.518449
1649357641770,-0.109173,2.123630,8.044371
1649357641789,-0.123529,1.880759,8.429914
1649357641808,-0.179761,1.666601,8.644072
1649357641827,-0.286241,1.561018,8.403593
1649357641846,-0.445663,1.511965,7.872087
1649357641865,-0.463609,1.543072,7.603792
1649357641884,-0.443270,1.737189,7.447062
1649357641903,-0.474377,2.035096,7.232904
1649357641922,-0.549751,2.351247,7.036394
1649357641941,-0.335593,2.375175,7.153942
1649357641960,0.150449,2.048256,7.949854
1649357641979,-0.015852,1.774278,9.108579
1649357641998,-0.296112,1.673779,9.951450
1649357642017,-0.148654,1.144667,10.606186
1649357642036,0.073878,0.980459,11.729018
1649357642055,0.217448,1.383949,12.546467
1649357642074,0.648455,1.959722,12.591930
1649357642093,1.275674,2.720041,11.277672
1649357642112,1.037588,1.444966,9.114560
1649357642131,0.446261,1.277468,8.593822
1649357642150,-0.054138,0.287438,10.554741
1649357642169,-0.151047,0.202493,13.797613
1649357642188,-0.249153,0.456132,15.467206
1649357642207,-0.220439,0.533001,14.196018
1649357642226,-0.255135,1.237987,11.398510
1649357642245,-0.273081,1.738386,9.177970
1649357642264,-0.163011,1.789831,8.215756
1649357642283,0.042772,1.615155,8.082656
1649357642302,0.067896,1.240379,8.148458
1649357642321,-0.003888,1.296611,8.130512
1649357642340,-0.046959,1.538286,7.901998
1649357642359,-0.034995,1.817349,7.224530
1649357642378,-0.023031,2.135594,6.370890
1649357642397,0.140877,2.304587,5.853742
1649357642416,0.122931,2.452942,6.239285
1649357642435,-0.064905,2.436193,7.529614
1649357642454,-0.322433,2.320141,8.822637
1649357642473,-0.579661,2.280659,9.458230
1649357642492,-0.811765,2.112862,9.857831
1649357642511,-0.862313,1.441377,10.722239
1649357642530,-0.707677,1.332503,12.104692
1649357642549,-0.688535,1.735993,12.787244
1649357642568,-0.895813,2.461317,12.377772
1649357642587,-1.034597,2.864807,10.907682
1649357642606,-0.604786,1.582553,9.494123
1649357642625,-0.928116,1.282254,9.766904
1649357642644,-1.166202,0.413061,11.545669
1649357642663,-0.946062,0.641875,13.662120
1649357642682,-0.858724,0.834497,13.702798
1649357642701,-0.220439,1.148256,11.664412
1649357642720,-0.078066,1.610370,9.573085
1649357642739,-0.207278,1.745564,8.579466
1649357642758,-0.419342,1.708475,8.422736
1649357642777,-0.623928,1.598405,8.475378
1649357642796,-0.613161,1.556232,8.254042
1649357642815,-0.633500,1.547857,7.722536
1649357642834,-0.617946,1.588535,7.222137
1649357642853,-0.519841,1.655833,6.829415
1649357642872,-0.381057,1.779064,6.404390
1649357642891,-0.121137,1.855634,6.332605
1649357642910,0.121735,2.067399,6.829415
1649357642929,0.131306,2.171786,7.701001
1649357642948,0.023629,2.014757,8.531610
1649357642967,0.137288,2.090131,9.170792
1649357642986,0.530010,1.731207,9.668798
1649357643005,0.713061,0.982852,11.050354
1649357643024,0.449851,0.978066,13.031312
1649357643043,0.065504,1.621137,13.914862
1649357643062,0.693919,2.314159,13.403695
1649357643081,1.822733,2.631208,10.990534
1649357643100,1.468595,1.861616,8.303095
1649357643119,0.647259,1.431805,7.808678
1649357643138,0.102592,0.513859,10.163215
1649357643157,0.204287,0.434596,13.566407
1649357643176,0.278764,0.350848,14.788541
1649357643195,0.221037,0.677767,13.063615
1649357643214,0.186341,1.210469,10.157233
1649357643233,0.110967,1.494019,8.324630
1649357643252,0.179163,1.441377,7.852945
1649357643271,0.357727,1.186541,8.200203
1649357643290,0.235394,0.969691,8.652447
1649357643309,-0.023031,1.053739,8.857332
1649357643328,0.005683,1.313361,8.331808
1649357643347,0.070289,1.680958,7.295118
1649357643366,0.058325,2.042274,6.305088
1649357643385,0.104985,2.357229,5.854938
1649357643404,0.070289,2.457728,6.419943
1649357643423,0.004487,2.329712,7.741679
1649357643442,-0.100798,2.172982,9.187542
1649357643461,-0.527019,2.299802,9.999307
1649357643480,-0.931705,2.250749,10.240982
1649357643499,-0.814158,1.671387,10.572687
1649357643518,-0.711267,1.636691,11.252547
1649357643537,-0.722034,1.627119,12.016157
1649357643556,-0.935295,2.478067,12.825529
1649357643575,-0.944866,2.377568,12.064013
1649357643594,-0.907777,1.761117,10.386944
1649357643613,-1.176970,1.025923,9.901201
1649357643632,-1.452443,-0.026022,11.102996
1649357643651,-1.186541,0.470489,12.695121
1649357643670,-0.800997,0.729213,12.781262
1649357643689,-0.409771,1.099203,11.207084
1649357643708,-0.209671,1.483251,9.662816
1649357643727,-0.268295,1.604388,8.795118
1649357643746,-0.430110,1.429412,8.476574
1649357643765,-0.543769,1.188934,8.630911
1649357643784,-0.739980,1.117149,8.980562
1649357643803,-0.900599,1.179362,8.810672
1649357643822,-0.867099,1.388734,8.044371
1649357643841,-0.607179,1.525125,7.050751
1649357643860,-0.341575,1.826920,6.431907
1649357643879,-0.256331,2.057827,6.369694
1649357643898,-0.166600,2.372783,6.745666
1649357643917,0.100199,2.494817,7.400402
1649357643936,0.417548,2.401497,8.168797
1649357643955,0.541974,2.220839,9.206684
1649357643974,0.586242,1.768296,10.402497
1649357643993,0.379262,1.056132,11.373385
1649357644012,0.231805,1.027119,12.037692
1649357644031,-0.048156,1.443769,12.546467
1649357644050,0.221037,2.560619,12.333506
1649357644069,0.680758,2.237588,10.486546
1649357644088,0.502493,1.676172,8.919545
1649357644107,-0.000299,0.938585,9.622138
1649357644126,-0.015852,0.048156,12.594323
1649357644145,0.148056,0.358026,15.172889
1649357644164,0.324227,0.626321,14.735899
1649357644183,0.277567,0.871586,11.821142
1649357644202,0.154038,1.507179,9.709476
1649357644221,0.011665,1.500001,8.703893
1649357644240,0.112164,1.334896,8.471788
1649357644259,0.233001,1.060918,8.295917
1649357644278,0.261715,0.820140,8.051549
1649357644297,0.102592,0.944567,8.128119
1649357644316,-0.068495,1.212862,7.983354
1649357644335,-0.003888,1.555036,7.327421
1649357644354,0.101396,1.789831,6.556633
1649357644373,0.095414,1.965704,6.519545
1649357644392,-0.051745,2.259124,7.219744
1649357644411,-0.209671,2.305784,8.169993
1649357644430,-0.604786,2.142773,9.221041
1649357644449,-0.940080,1.990828,9.792028
1649357644468,-0.748355,1.349253,10.142876
1649357644487,-0.702892,0.620339,11.473884
1649357644506,-0.608375,0.757927,12.684353
1649357644525,-0.528216,1.105185,12.556038
1649357644544,-0.690928,2.537888,11.548061
1649357644563,-0.643071,2.662314,9.549157
1649357644582,-0.445663,1.692922,7.884051
1649357644601,-0.850050,1.174577,8.568698
1649357644620,-1.481157,0.972084,11.171191
1649357644639,-1.532603,1.304986,13.440784
1649357644658,-0.870688,1.138685,13.306786
1649357644677,-0.293719,1.290629,10.936396
1649357644696,-0.277867,1.371985,8.959027
1649357644715,-0.583251,1.369592,8.245667
1649357644734,-0.718445,1.374377,8.635697
1649357644753,-0.609572,1.223630,8.976974
1649357644772,-0.424128,1.127917,8.841779
1649357644791,-0.196511,1.130310,8.234900
1649357644810,-0.085244,1.194916,7.788339
1649357644829,-0.092423,1.452144,7.466205
1649357644848,-0.213260,1.893919,7.053144
1649357644867,-0.250349,2.149951,6.859325
1649357644886,0.000897,2.165804,7.224530
1649357644905,0.410369,2.027917,7.947461
1649357644924,0.722632,1.840081,8.845368
1649357644943,0.509671,1.617548,9.883255
1649357644962,0.282353,1.498804,10.484153
1649357644981,0.301496,1.313361,10.895718
1649357645000,0.197109,1.267897,11.792428
1649357645019,-0.078066,1.657030,12.550056
1649357645038,0.267697,2.699403,11.837892
1649357645057,0.636491,2.370390,9.340981
1649357645076,0.605384,1.611566,8.583055
1649357645095,0.672383,0.650250,10.855040
1649357645114,0.218644,0.446561,13.640585
1649357645133,0.388834,0.663410,14.613865
1649357645152,0.291924,0.926621,13.456337
1649357645171,0.237787,1.382752,11.034801
1649357645190,0.423530,1.504786,8.863315
1649357645209,0.508475,1.153041,7.953444
1649357645228,0.373280,0.779462,8.334201
1649357645247,0.273978,0.440578,9.164810
1649357645266,0.106182,0.488734,9.601799
1649357645285,0.063111,0.696910,9.332606
1649357645304,0.124128,0.984048,8.260024
1649357645323,0.136092,1.364806,7.145566
1649357645342,0.253340,1.636691,6.563812
1649357645361,0.332602,2.032703,6.734899
1649357645380,0.358923,2.602494,7.212565
1649357645399,0.163609,2.766701,7.570292
1649357645418,-0.320040,2.373979,8.346166
1649357645437,-1.046561,1.883151,9.754940
1649357645456,-1.200898,1.245165,11.409278
1649357645475,-0.769891,0.939781,12.407682
1649357645494,-0.326022,1.222433,11.946765
1649357645513,-0.212064,1.800599,11.317154
1649357645532,-0.760319,3.086143,11.123335
1649357645551,-0.723231,2.178964,9.634102
1649357645570,-0.353540,1.865205,9.160025
1649357645589,-0.771087,1.178166,10.681561
1649357645608,-1.218844,1.155434,12.350255
1649357645627,-0.856331,1.643869,12.273685
1649357645646,-0.513859,1.853241,10.676775
1649357645665,-0.247956,2.009971,9.058330
1649357645684,-0.395414,1.908276,8.129315
1649357645703,-0.605982,1.446162,8.274381
1649357645722,-0.829711,1.075275,8.887242
1649357645741,-0.827318,0.932603,9.393623
1649357645760,-0.820140,1.064507,9.324232
1649357645779,-0.676571,1.277468,8.474181
1649357645798,-0.566501,1.577767,7.576275
1649357645817,-0.550947,1.824527,7.048358
1649357645836,-0.440878,2.091327,7.008877
1649357645855,-0.384646,2.338087,7.254440
1649357645874,-0.397807,2.521138,7.830213
1649357645893,-0.163011,2.470888,7.990532
1649357645912,0.254537,2.302195,8.135298
1649357645931,0.404387,1.938186,8.851350
1649357645950,0.321835,1.328914,9.959826
1649357645969,0.000897,0.905085,11.290833
1649357645988,-0.298505,0.986441,12.691531
1649357646007,-0.021835,1.627119,13.249358
1649357646026,0.798006,2.906681,11.913266
1649357646045,1.123729,1.970490,9.036794
1649357646064,1.049552,1.734796,7.960622
1649357646083,0.569492,0.656232,9.897612
1649357646102,0.243769,0.274277,13.529318
1649357646121,0.211466,0.570090,15.512968
1649357646140,0.237787,0.662214,13.857434
1649357646159,0.154038,1.320539,10.762917
1649357646178,0.040379,1.903490,8.840582
1649357646197,0.006879,1.872384,8.309076
1649357646216,0.104985,1.508376,8.596215
1649357646235,0.173181,1.100399,9.018847
1649357646254,0.059521,0.955334,9.282058
1649357646273,-0.166600,1.148256,8.918349
1649357646292,-0.185743,1.471287,7.740482
1649357646311,-0.064905,1.935794,6.495317
1649357646330,0.043968,2.216053,5.869295
1649357646349,0.017647,2.496013,6.016753
1649357646368,-0.188136,2.588137,6.822237
1649357646387,-0.439681,2.590530,7.815856
1649357646406,-0.883849,2.510370,8.871689
1649357646425,-1.205683,2.233999,10.054341
1649357646444,-1.233201,2.069792,10.942378
1649357646463,-1.044168,1.889133,11.233405
1649357646482,-0.781855,1.941776,11.422438
1649357646501,-0.741177,1.744368,11.770893
1649357646520,-1.048954,1.685744,12.399308
1649357646539,-1.364806,2.958127,12.114562
1649357646558,-1.137488,2.315355,10.091431
1649357646577,-0.704088,1.913062,9.363713
1649357646596,-0.889831,1.209273,10.579865
1649357646615,-1.233201,0.805783,12.418450
1649357646634,-1.058525,1.181755,12.970295
1649357646653,-0.406182,1.114756,11.459527
1649357646672,-0.001496,1.491626,9.526425
1649357646691,-0.111565,1.819742,8.208578
1649357646710,-0.291326,1.793421,7.708179
1649357646729,-0.466002,1.555036,7.730911
1649357646748,-0.665803,1.279861,8.093424
1649357646767,-0.678963,1.100399,8.501698
1649357646786,-0.454038,1.018744,8.579466
1649357646805,-0.452842,1.167398,8.315059
1649357646824,-0.412164,1.465305,7.729714
1649357646843,-0.412164,1.741975,7.108478
1649357646862,-0.329611,2.075774,6.941877
1649357646881,-0.058923,2.176571,7.287940
1649357646900,0.228215,2.068595,7.863712
1649357646919,0.252144,2.038685,8.733803
1649357646938,0.361316,2.055435,9.799207
1649357646957,0.430708,1.719243,10.899307
1649357646976,0.087039,1.072882,12.450753
1649357646995,-0.202493,0.969691,13.707583
1649357647014,-0.201296,1.170988,13.893327
1649357647033,0.256929,2.271088,13.080365
1649357647052,0.896411,2.183750,10.713863
1649357647071,0.844966,1.428216,8.991330
1649357647090,0.630509,0.822533,9.789636
1649357647109,0.479761,0.155833,12.254542
1649357647128,0.537189,0.677767,13.856237
1649357647147,0.486939,0.725623,12.708282
1649357647166,0.317049,1.102792,10.270892
1649357647185,0.179163,1.507179,8.541181
1649357647204,0.175573,1.423430,7.990532
1649357647223,0.177966,1.301396,8.147262
1649357647242,0.187537,1.063311,8.337790
1649357647261,0.126520,0.930210,8.394022
1649357647280,-0.140279,1.042972,8.341380
1649357647299,-0.369093,1.269093,7.721340
1649357647318,-0.382253,1.672583,6.756434
1649357647337,-0.363111,2.112862,6.166304
1649357647356,-0.481556,2.371586,6.148358
1649357647375,-0.623928,2.513959,6.665506
1649357647394,-0.713659,2.589333,7.460223
1649357647413,-0.838086,2.426621,8.548359
1649357647432,-1.149452,2.123630,9.851849
1649357647451,-1.554138,1.812563,10.967503
1649357647470,-1.538585,1.403091,11.859427
1649357647489,-1.426122,1.382752,12.520145
1649357647508,-1.208076,1.377967,12.527324
1649357647527,-1.475175,2.321337,11.640484
1649357647546,-1.518246,3.133999,9.768100
1649357647565,-1.289432,2.087738,8.551949
1649357647584,-1.325325,1.663012,9.654441
1649357647603,-1.576870,0.812962,11.913266
1649357647622,-1.538585,0.716052,13.494622
1649357647641,-1.333699,0.887139,12.961920
1649357647660,-0.818944,1.102792,10.801202
1649357647679,-0.566501,1.346860,9.045169
1649357647698,-0.658624,1.435395,8.615358
1649357647717,-0.767498,1.326521,8.899206
1649357647736,-0.829711,1.095614,8.955438
1649357647755,-0.766301,1.004387,8.842976
1649357647774,-0.605982,1.030708,8.528020
1649357647793,-0.607179,1.129113,7.996514
1649357647812,-0.554537,1.271486,7.520043
1649357647831,-0.500698,1.491626,7.200602
1649357647850,-0.414557,1.695315,7.044769
1649357647869,-0.315254,1.908276,7.234101
1649357647888,-0.145065,1.966900,7.609774
1649357647907,-0.163011,1.960918,8.055139
1649357647926,-0.123529,1.908276,8.978169
1649357647945,0.247358,1.755135,9.937094
1649357647964,0.564706,1.494019,10.677971
1649357647983,0.622134,1.208076,11.274083
1649357648002,0.279960,1.081257,12.115758
1649357648021,0.005683,1.361217,12.861422
1649357648040,0.337388,2.554637,12.805190
1649357648059,0.819542,1.831706,10.791630
1649357648078,0.980160,1.092024,9.114560
1649357648097,0.305085,0.713659,9.690333
1649357648116,-0.081655,0.283849,12.056835
1649357648135,-0.171386,0.804587,13.892130
1649357648154,-0.052941,1.111167,13.097115
1649357648173,0.059521,1.460519,10.722239
1649357648192,-0.145065,2.006382,9.109775
1649357648211,-0.129512,1.951347,8.311469
1649357648230,0.063111,1.677369,8.224132
1649357648249,0.218644,1.172184,8.684750
1649357648268,0.253340,0.791426,9.253345
1649357648287,-0.062512,0.823729,9.164810
1649357648306,-0.112762,1.101596,8.311469
1649357648325,-0.106780,1.520340,7.116853
1649357648344,-0.149851,1.965704,6.240481
1649357648363,-0.207278,2.338087,6.137590
1649357648382,-0.549751,2.682653,6.782755
1649357648401,-0.828515,2.905485,7.476973
1649357648420,-0.787837,2.812165,7.896016
1649357648439,-0.653839,2.749951,8.516056
1649357648458,-0.832104,2.444567,9.652048
1649357648477,-0.848854,1.808974,11.241780
1649357648496,-0.780658,1.773082,12.518949
1649357648515,-0.629911,1.926222,12.667304
1649357648534,-0.768694,2.522334,12.349058
1649357648553,-0.852742,3.288636,10.977074
1649357648572,-0.643071,2.021935,9.344570
1649357648591,-0.723231,1.627119,9.504889
1649357648610,-1.215255,0.795015,11.271690
1649357648629,-1.436890,0.485145,13.340285
1649357648648,-1.221237,0.879961,13.632210
1649357648667,-0.677767,1.064507,11.467901
1649357648686,-0.527019,1.582553,9.361320
1649357648705,-0.670589,1.808974,8.401200
1649357648724,-0.639482,1.586142,8.353344
1649357648743,-0.571286,1.328914,8.551949
1649357648762,-0.498305,1.156631,8.954242
1649357648781,-0.446860,1.192523,8.882457
1649357648800,-0.379861,1.337289,8.405986
1649357648819,-0.412164,1.691726,7.581060
1649357648838,-0.351147,1.958525,6.739684
1649357648857,-0.318844,2.079363,6.425925
1649357648876,-0.232403,2.278266,6.758827
1649357648895,-0.075673,2.512763,7.254440
1649357648914,-0.165404,2.570191,7.766803
1649357648933,-0.188136,2.499602,8.264810
1649357648952,-0.064905,2.363211,8.896813
1649357648971,0.144467,1.996811,9.684352
1649357648990,0.381655,1.427020,10.861022
1649357649009,0.162413,1.351646,12.224631
1649357649028,-0.177368,1.635494,12.861422
1649357649047,0.096610,2.177768,12.454343
1649357649066,0.950250,2.604887,10.832308
1649357649085,1.232603,1.657030,9.344570
1649357649104,0.860519,1.236790,9.934701
1649357649123,0.404387,0.319741,12.396915
1649357649142,0.320638,0.464507,14.723935
1649357649161,0.464208,1.126720,14.539688
1649357649180,0.250947,1.315753,11.357832
1649357649199,-0.051745,2.075774,8.572288
1649357649218,-0.044566,2.414657,7.426723
1649357649237,0.463011,2.224428,7.510472
1649357649256,0.489332,1.808974,8.311469
1649357649275,0.250947,1.307379,8.789137
1649357649294,-0.142672,1.162613,8.663215
1649357649313,-0.258724,1.417448,8.027621
1649357649332,-0.285045,1.791028,7.056733
1649357649351,-0.482752,2.207678,6.302695
1649357649370,-0.568894,2.545066,6.057431
1649357649389,-0.568894,2.794219,6.568597
1649357649408,-0.340379,2.856432,7.560721
1649357649427,-0.300897,2.683850,8.450253
1649357649446,-0.597607,2.501995,9.272487
1649357649465,-0.979562,2.390729,10.154840
1649357649484,-0.942473,1.853241,11.105389
1649357649503,-0.678963,1.382752,12.236596
1649357649522,-0.486341,1.568196,13.098311
1649357649541,-0.565304,2.195714,12.951153
1649357649560,-0.780658,3.026322,10.908878
1649357649579,-0.829711,1.695315,8.955438
1649357649598,-0.421735,1.205683,9.506086
1649357649617,-0.923330,0.039781,11.815160
1649357649636,-1.276272,-0.020040,13.957932
1649357649655,-0.817747,0.519841,13.839488
1649357649674,-0.214457,0.722034,11.499008
1649357649693,-0.143868,1.370788,9.502497
1649357649712,-0.287438,1.461716,8.719446
1649357649731,-0.318844,1.283450,8.797511
1649357649750,-0.384646,1.093221,8.966206
1649357649769,-0.474377,1.155434,8.903992
1649357649788,-0.609572,1.282254,8.480164
1649357649807,-0.695713,1.370788,7.772785
1649357649826,-0.675374,1.479662,7.079764
1649357649845,-0.549751,1.618744,6.630811
1649357649864,-0.580858,1.848456,6.665506
1649357649883,-0.416949,2.099702,7.138388
1649357649902,-0.002692,2.190928,7.504490
1649357649921,0.270090,2.187339,7.681858
1649357649940,0.391227,1.905883,8.092227
1649357649959,0.447458,1.768296,9.339785
1649357649978,0.504886,1.637887,10.642078
1649357649997,0.508475,1.415056,11.350654
1649357650016,0.348156,1.367199,12.054442
1649357650035,0.235394,1.734796,12.313167
1649357650054,0.534796,2.449353,11.278869
1649357650073,0.723829,1.410270,9.879665
1649357650092,0.711865,1.035793,9.720243
1649357650111,0.103789,0.206082,11.195120
1649357650130,-0.200100,-0.029611,13.530515
1649357650149,0.016451,0.792623,14.621043
1649357650168,0.464208,1.030708,13.233505
1649357650187,0.375673,1.147059,10.849058
1649357650206,0.223430,1.824527,9.655638
1649357650225,0.045165,1.761117,8.936296
1649357650244,0.192323,1.470090,8.802298
1649357650263,0.367298,1.196112,9.076276
1649357650282,0.215055,0.945763,8.903992
1649357650301,-0.070887,1.100399,8.478967
1649357650320,-0.125922,1.377967,7.653144
1649357650339,-0.177368,1.721636,6.721738
1649357650358,-0.286241,2.100898,5.919544
1649357650377,-0.342772,2.369194,5.595317
1649357650396,-0.512662,2.485245,6.183053
1649357650415,-0.614357,2.592922,7.476973
1649357650434,-0.428913,2.390729,8.523234
1649357650453,-0.657428,2.242374,9.318250
1649357650472,-1.218844,2.120041,10.251749
1649357650491,-1.198505,1.586142,10.845469
1649357650510,-0.839283,1.442573,11.153245
1649357650529,-0.489930,1.460519,11.460723
1649357650548,-0.433699,1.703690,12.228221
1649357650567,-0.816551,2.721238,11.987443
1649357650586,-0.772283,1.974079,10.256536
1649357650605,-0.649053,1.690529,9.213862
1649357650624,-0.527019,0.960120,9.710672
1649357650643,-0.978365,0.322134,11.666805
1649357650662,-1.281057,0.750748,13.112668
1649357650681,-0.777069,0.805783,12.485450
1649357650700,-0.400200,1.119542,10.742578
1649357650719,-0.480359,1.514358,9.541979
1649357650738,-0.678963,1.424627,9.170792
1649357650757,-0.730409,1.214058,9.133703
1649357650776,-0.732802,0.920639,9.125328
1649357650795,-0.584447,0.839283,9.136096
1649357650814,-0.669392,0.949352,8.881260
1649357650833,-0.711267,1.145863,8.305488
1649357650852,-0.595215,1.450948,7.684251
1649357650871,-0.467199,1.830509,7.074978
1649357650890,-0.316451,2.029114,6.685845
1649357650909,-0.081655,2.097309,6.757630
1649357650928,0.035593,2.136791,7.265208
1649357650947,-0.037388,2.271088,7.894819
1649357650966,0.091825,2.127219,8.476574
1649357650985,0.448654,1.941776,9.264112
1649357651004,0.501296,1.401895,10.571490
1649357651023,-0.008674,0.990030,12.597912
1649357651042,-0.378664,0.986441,13.246965
1649357651061,-0.395414,1.351646,12.605090
1649357651080,0.155234,2.347658,11.906087
1649357651099,0.649651,2.193321,10.023235
1649357651118,0.515653,1.865205,8.767601
1649357651137,0.195912,1.450948,9.270094
1649357651156,-0.063709,0.856032,11.472688
1649357651175,-0.204885,1.222433,13.317554
